id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
10089,3,2,4,356,3,1,0,0,2,3,4,1,4,79,0,0,0,0,0,9,77,112,6,0,0,0,0.6887305919413467,0.3986758741746347,0,0,0,0,0,0.3408545932198975,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0
5839,1,0,0,263,4,3,0,0,3,4,6,2,0,58,0,0,0,0,0,12,79,280,101,0,2,0,0.546509179611772,0.5723576530906407,0,0,0,0,0,0.0739488129726477,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
13315,3,0,2,316,3,3,0,0,4,3,9,4,1,17,0,0,0,0,0,12,42,160,166,0,0,0,0.0044371467891635,0.2130645120266632,0,0,0,0,0,0.3142410367061339,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0
8209,1,4,0,261,5,0,0,0,2,3,0,2,3,32,0,0,0,0,0,15,99,81,45,0,0,0,0.4743934697441507,0.7188513449734445,0,0,0,0,0,0.0725441841734111,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
10339,3,4,0,325,0,1,0,0,0,0,3,3,4,90,0,0,0,0,0,18,12,26,94,0,2,0,0.3156009751819728,0.4748983405321005,0,0,0,0,0,0.6001539006994895,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
18907,4,4,0,170,5,3,0,0,3,0,9,1,3,28,0,0,0,0,0,9,43,228,197,0,1,0,0.7230222824054003,0.8378931951565707,0,0,0,0,0,0.910954018014214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6364,0,4,1,413,7,4,0,0,1,1,7,4,2,95,0,0,0,0,0,12,97,271,50,0,3,0,0.8427784379060347,0.3194391884961685,0,0,0,0,0,0.5820479794916356,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
12537,3,1,3,38,6,4,0,0,3,4,4,0,0,38,0,0,0,0,0,18,34,200,55,0,3,0,0.3390585401620334,0.9320306837165918,0,0,0,0,0,0.4722084494530746,0,0,0,0,0,0,0,0,-1,-1,1,0,0,-1,0
8095,1,4,0,483,2,0,0,0,4,4,1,0,1,35,0,0,0,0,0,6,42,101,139,0,4,0,0.5768036365579823,0.3276292044780895,0,0,0,0,0,0.1675624569512591,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0
8596,4,2,2,322,0,0,0,0,2,4,8,1,2,43,0,0,0,0,0,9,19,25,124,0,4,0,0.8222418391513897,0.939294937196028,0,0,0,0,0,0.5179117842225501,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0
5384,3,3,4,48,0,1,0,0,2,4,8,1,0,75,0,0,0,0,0,8,61,247,146,0,3,0,0.450499284034272,0.0317872947161477,0,0,0,0,0,0.3884762268851386,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,0,0
19392,0,4,3,130,1,3,0,0,4,3,0,3,1,18,0,0,0,0,0,4,54,167,171,0,3,0,0.0776389502206006,0.1398328181796955,0,0,0,0,0,0.6778455582688135,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
19159,4,1,1,106,6,1,0,0,1,3,0,1,4,73,0,0,0,0,0,12,60,235,12,0,2,0,0.020098579855235,0.1518619119659396,0,0,0,0,0,0.4568836242888539,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0
7319,3,0,1,188,1,4,0,0,1,0,2,2,1,50,0,0,0,0,0,2,46,97,178,0,1,0,0.9220192315006476,0.9102399303575018,0,0,0,0,0,0.1619165789055497,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0
5035,1,2,4,324,3,4,0,0,0,0,6,4,4,6,0,0,0,0,0,2,28,161,167,0,3,0,0.7706261662866358,0.0674977850750502,0,0,0,0,0,0.8347769489403287,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0
14938,4,2,0,226,6,1,0,0,2,0,3,2,0,63,0,0,0,0,0,3,65,113,179,0,4,0,0.1632243990200723,0.7811331935716387,0,0,0,0,0,0.750187584032646,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0
14506,1,0,4,101,6,3,0,0,1,1,5,2,3,63,0,0,0,0,0,12,57,108,65,0,4,0,0.6357053044970887,0.4419601843889463,0,0,0,0,0,0.6780547197037614,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
10853,0,0,1,229,9,4,0,0,3,1,7,1,0,54,0,0,0,0,0,11,35,85,71,0,1,0,0.5850503772375762,0.3425283489243191,0,0,0,0,0,0.1867232651491613,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0
3630,2,3,3,273,3,4,0,0,4,4,7,4,3,55,0,0,0,0,0,8,95,234,22,0,1,0,0.2895666176784258,0.1049696162324549,0,0,0,0,0,0.881520886300955,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0
14108,1,2,2,233,1,3,0,0,1,3,5,4,2,50,0,0,0,0,0,16,52,36,199,0,4,0,0.3412387168198265,0.0600753847501185,0,0,0,0,0,0.2189821781410492,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0
9043,4,2,3,148,4,2,0,0,1,0,9,3,1,84,0,0,0,0,0,14,11,165,46,0,4,0,0.7516074132384615,0.7902721038365174,0,0,0,0,0,0.5091232595401515,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
19425,4,0,4,61,4,4,0,0,1,1,0,4,1,50,0,0,0,0,0,6,45,194,134,0,2,0,0.9936980934974976,0.4323147171703131,0,0,0,0,0,0.4059331182873708,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
125,3,2,2,299,0,1,0,0,4,4,5,2,1,68,0,0,0,0,0,4,34,239,67,0,2,0,0.6901630035486789,0.905747526070676,0,0,0,0,0,0.20843664596189,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0
19769,2,3,1,288,5,4,0,0,0,1,4,3,0,60,0,0,0,0,0,9,56,110,47,0,2,0,0.4712393586546656,0.0154934719611425,0,0,0,0,0,0.7386211817239828,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
2933,2,2,1,375,0,2,0,0,3,2,4,1,2,36,0,0,0,0,0,11,20,218,129,0,4,0,0.2220200155590095,0.2555875965170385,0,0,0,0,0,0.4149787586175112,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,1,0
11342,3,0,1,67,3,0,0,0,1,4,0,1,3,79,0,0,0,0,0,18,57,9,113,0,4,0,0.0238629718529119,0.9952859437081256,0,0,0,0,0,0.1683888680253082,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0
19663,0,3,0,333,6,0,0,0,4,0,2,0,1,12,0,0,0,0,0,14,14,124,26,0,1,0,0.3195770378838339,0.7436603131516282,0,0,0,0,0,0.8041411688235325,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
13821,1,0,4,190,0,1,0,0,4,0,6,3,1,90,0,0,0,0,0,18,73,258,33,0,3,0,0.6535481775645611,0.597869525650978,0,0,0,0,0,0.6098961856464359,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,1,0
17396,4,3,0,92,9,3,0,0,2,3,8,0,1,76,0,0,0,0,0,12,25,254,73,0,4,0,0.6757676086342107,0.83108614196146,0,0,0,0,0,0.528580325305075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16825,4,2,4,208,7,1,0,0,4,2,3,4,1,54,0,0,0,0,0,8,76,27,166,0,4,0,0.2538695601660411,0.3989014809852027,0,0,0,0,0,0.7667550827066233,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0
4991,0,1,2,100,1,2,0,0,0,3,5,3,0,62,0,0,0,0,0,14,40,36,166,0,1,0,0.3285828973796358,0.1053247239591477,0,0,0,0,0,0.6237104479122138,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
4707,2,4,0,437,5,1,0,0,1,0,5,2,3,53,0,0,0,0,0,4,40,161,93,0,4,0,0.2041934349250085,0.1010528554105087,0,0,0,0,0,0.2198496926014495,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0
10157,0,1,2,407,3,1,0,0,2,3,5,1,2,61,0,0,0,0,0,12,62,273,96,0,2,0,0.2538110624058303,0.4589381963132164,0,0,0,0,0,0.710162100456447,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,0,0
5355,1,2,0,259,5,4,0,0,1,1,0,3,2,27,0,0,0,0,0,14,85,227,56,0,3,0,0.2035038292036826,0.0978159644116801,0,0,0,0,0,0.8849633203000074,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0
10063,3,4,1,100,4,4,0,0,0,4,8,4,3,72,0,0,0,0,0,3,52,270,69,0,1,0,0.256894939050027,0.4786329715593977,0,0,0,0,0,0.4797378977792296,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0
4114,2,2,3,22,1,0,0,0,4,3,8,2,1,22,0,0,0,0,0,6,33,46,191,0,0,0,0.0225274114660334,0.9251946505054464,0,0,0,0,0,0.4637058381279161,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
6160,2,1,1,31,6,3,0,0,0,4,8,0,1,8,0,0,0,0,0,3,57,233,130,0,1,0,0.4566170978217559,0.8425604479830089,0,0,0,0,0,0.5119756751490554,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0
18898,0,1,3,405,3,1,0,0,3,0,6,0,1,42,0,0,0,0,0,15,78,213,14,0,0,0,0.7142730587617243,0.1980554056312333,0,0,0,0,0,0.9298262808204668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,0,3,3,364,5,0,0,0,3,4,2,4,3,59,0,0,0,0,0,3,17,170,194,0,0,0,0.1453548532711557,0.6506856202596463,0,0,0,0,0,0.9332592087339374,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
8657,1,1,4,386,1,0,0,0,0,2,3,4,2,72,0,0,0,0,0,19,56,76,162,0,0,0,0.9768979539540068,0.948057630451755,0,0,0,0,0,0.3140052975587273,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
17570,3,0,3,199,4,0,0,0,0,1,4,3,2,96,0,0,0,0,0,8,98,192,187,0,3,0,0.2082283009072233,0.349324326170777,0,0,0,0,0,0.01735698428258,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
4797,2,4,4,146,5,4,0,0,0,1,1,3,4,40,0,0,0,0,0,12,96,228,88,0,4,0,0.5783762567930777,0.7277895524154099,0,0,0,0,0,0.0804890370481101,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0
7657,3,4,1,466,3,4,0,0,1,4,9,0,3,44,0,0,0,0,0,16,51,209,121,0,4,0,0.6131318447076028,0.091935379340775,0,0,0,0,0,0.939900050143939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18929,1,1,2,433,1,2,0,0,3,0,9,3,1,93,0,0,0,0,0,10,50,31,28,0,0,0,0.5694760645734696,0.409099065716481,0,0,0,0,0,0.7811565932050136,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0
4903,3,1,0,172,2,4,0,0,2,2,7,0,1,37,0,0,0,0,0,12,68,274,191,0,1,0,0.5714105471719325,0.895119898195282,0,0,0,0,0,0.9994222942998215,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
2983,2,2,1,293,2,4,0,0,0,4,1,3,2,80,0,0,0,0,0,16,66,124,168,0,0,0,0.5371697681545609,0.0124299459037875,0,0,0,0,0,0.2970447257820829,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0
6665,0,2,3,283,1,1,0,0,4,4,8,3,1,54,0,0,0,0,0,18,61,198,176,0,3,0,0.3581027493872954,0.733199255801026,0,0,0,0,0,0.2962940681616633,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
78,1,2,1,65,3,4,0,0,3,3,5,3,3,35,0,0,0,0,0,14,48,22,165,0,4,0,0.9609260070832296,0.8608985888837876,0,0,0,0,0,0.6042153436879564,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
12166,4,4,3,245,1,1,0,0,0,2,2,4,3,54,0,0,0,0,0,9,29,41,101,0,3,0,0.9888144775070132,0.8121875364761347,0,0,0,0,0,0.2025721604547159,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0
10197,3,3,4,258,2,2,0,0,0,3,2,4,2,28,0,0,0,0,0,9,49,189,145,0,2,0,0.2297572890243815,0.8461702680359113,0,0,0,0,0,0.36876981434447,0,0,0,0,0,0,0,0,-1,0,1,-1,-1,0,0
140,4,1,3,394,8,0,0,0,0,1,1,4,3,55,0,0,0,0,0,17,96,229,64,0,0,0,0.6608373680091875,0.734524880836198,0,0,0,0,0,0.2057419039557035,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
7709,4,1,4,346,8,1,0,0,2,0,9,1,0,36,0,0,0,0,0,12,79,169,125,0,0,0,0.597640642041479,0.309182813836475,0,0,0,0,0,0.0572232295019911,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0
13529,2,2,4,71,7,2,0,0,3,2,2,0,1,84,0,0,0,0,0,16,31,135,189,0,2,0,0.8559417659132833,0.2601022304932747,0,0,0,0,0,0.1035980542664137,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
1010,0,0,4,60,8,2,0,0,4,3,1,4,3,30,0,0,0,0,0,13,64,23,90,0,1,0,0.0635420248601771,0.7236188893803637,0,0,0,0,0,0.224919892873045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7819,1,4,0,287,4,4,0,0,0,1,3,0,1,58,0,0,0,0,0,8,31,112,26,0,0,0,0.2900111660433812,0.1942880118662794,0,0,0,0,0,0.6129098075620711,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0
3011,2,1,3,199,6,4,0,0,3,3,6,4,4,33,0,0,0,0,0,11,42,212,168,0,1,0,0.9557597884323448,0.6984940877576823,0,0,0,0,0,0.409340707612708,0,0,0,0,0,0,0,0,-1,0,1,-1,-1,0,0
6390,0,2,3,284,8,3,0,0,4,0,9,0,1,92,0,0,0,0,0,7,56,218,20,0,4,0,0.8409568119781838,0.8393756841820267,0,0,0,0,0,0.6776475411477807,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0
18246,2,2,4,311,2,4,0,0,1,2,7,2,0,27,0,0,0,0,0,16,43,112,146,0,4,0,0.3079642051140825,0.9926210776961526,0,0,0,0,0,0.9360701609751476,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,1,0
11131,0,4,4,80,2,1,0,0,0,0,6,2,1,77,0,0,0,0,0,13,21,64,126,0,1,0,0.5160531760395891,0.8363140901678162,0,0,0,0,0,0.248420598783047,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
19089,2,2,2,78,2,3,0,0,3,2,6,3,0,80,0,0,0,0,0,1,70,279,62,0,2,0,0.8591522363605076,0.307087004070499,0,0,0,0,0,0.5363555320841902,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
8087,1,1,4,371,1,3,0,0,1,4,4,0,2,82,0,0,0,0,0,11,91,239,85,0,3,0,0.6287202126981449,0.2123967385082238,0,0,0,0,0,0.1976845952446245,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
7828,4,1,1,334,3,3,0,0,2,0,1,1,4,95,0,0,0,0,0,15,40,90,109,0,4,0,0.8544231377296058,0.3774247497782792,0,0,0,0,0,0.7169347412822915,0,0,0,0,0,0,0,0,-1,0,1,-1,-1,1,0
6776,1,0,2,23,6,1,0,0,1,1,2,1,2,66,0,0,0,0,0,5,57,73,194,0,0,0,0.7528764065998556,0.2948160628698314,0,0,0,0,0,0.0102759046740495,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
12128,4,0,2,38,8,2,0,0,4,3,9,0,4,68,0,0,0,0,0,15,40,217,178,0,4,0,0.0036071823347172,0.3575671639455505,0,0,0,0,0,0.5198654900559134,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0
18705,0,1,3,203,9,2,0,0,4,2,9,4,3,73,0,0,0,0,0,18,57,271,191,0,4,0,0.5683247952466262,0.7448545374519786,0,0,0,0,0,0.8624301557078938,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0
18806,2,4,0,244,7,3,0,0,3,1,8,2,0,82,0,0,0,0,0,16,63,290,89,0,4,0,0.6701059712473457,0.8201400381548692,0,0,0,0,0,0.0327148296118052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4414,4,1,2,175,4,3,0,0,2,2,8,2,3,84,0,0,0,0,0,6,45,245,142,0,2,0,0.9430056562677376,0.7026090419180461,0,0,0,0,0,0.4855012403385819,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0
9311,0,2,3,312,3,4,0,0,1,2,7,0,4,32,0,0,0,0,0,11,24,113,150,0,2,0,0.288195790791793,0.0847011162517651,0,0,0,0,0,0.1552868102813734,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0
2900,0,4,3,76,4,0,0,0,0,0,2,4,3,65,0,0,0,0,0,9,89,4,100,0,3,0,0.822896162925069,0.4780525673758665,0,0,0,0,0,0.6856660827900877,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
13705,0,1,1,153,7,3,0,0,3,0,9,1,0,66,0,0,0,0,0,16,86,241,181,0,1,0,0.9375975198034464,0.2166403346834281,0,0,0,0,0,0.4516699734312682,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
18190,1,0,0,468,0,2,0,0,0,1,0,4,4,75,0,0,0,0,0,9,32,175,101,0,1,0,0.3064671873420486,0.6008806242562899,0,0,0,0,0,0.3307878543583983,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0
15269,0,0,1,350,7,2,0,0,4,2,5,4,0,4,0,0,0,0,0,4,14,251,18,0,1,0,0.8889022377804862,0.9964674289976058,0,0,0,0,0,0.3062673443136964,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0
14247,3,2,0,24,3,0,0,0,2,1,3,4,4,23,0,0,0,0,0,10,49,67,52,0,3,0,0.7192557406840744,0.6877977471133835,0,0,0,0,0,0.8019051401583284,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
10371,2,1,3,113,2,4,0,0,4,0,8,2,4,32,0,0,0,0,0,4,61,15,74,0,0,0,0.9355872862172532,0.5416641715727317,0,0,0,0,0,0.6918961214264197,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0
17086,1,2,0,335,0,1,0,0,3,0,6,3,4,67,0,0,0,0,0,7,17,9,183,0,0,0,0.1899911822630972,0.6804166966097083,0,0,0,0,0,0.4875840932871532,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0
7714,4,0,4,211,0,4,0,0,0,0,0,3,4,83,0,0,0,0,0,4,66,179,141,0,3,0,0.0009022356328387,0.222067959426751,0,0,0,0,0,0.8493414791111231,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2660,0,1,0,166,9,0,0,0,3,4,4,1,3,41,0,0,0,0,0,13,89,286,122,0,0,0,0.5892297113621524,0.468226994828275,0,0,0,0,0,0.8400842692340829,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,0,0
91,1,0,1,258,4,1,0,0,1,0,2,0,3,1,0,0,0,0,0,7,34,75,109,0,0,0,0.2752592313511524,0.0105721734528541,0,0,0,0,0,0.8522105657499467,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0
6179,0,1,0,269,6,4,0,0,4,4,8,4,0,15,0,0,0,0,0,1,32,244,23,0,3,0,0.3374333754815978,0.2606544884876367,0,0,0,0,0,0.6311987318523854,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0
4390,0,1,1,400,2,2,0,0,4,0,2,3,2,62,0,0,0,0,0,0,12,192,70,0,0,0,0.4464394924974886,0.9073687747033072,0,0,0,0,0,0.4099439235350215,0,0,0,0,0,0,0,0,-1,0,1,-1,-1,0,0
7579,1,3,0,279,1,0,0,0,0,2,6,3,0,33,0,0,0,0,0,12,40,217,115,0,0,0,0.7133823681893916,0.1652139279940059,0,0,0,0,0,0.6229778155226453,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
12496,2,4,3,222,1,2,0,0,0,0,4,1,3,22,0,0,0,0,0,18,22,229,66,0,2,0,0.4485063346027037,0.6870571523019068,0,0,0,0,0,0.08864122201237,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
13595,0,2,2,96,0,2,0,0,0,2,4,0,2,69,0,0,0,0,0,14,63,23,157,0,4,0,0.7469698913872787,0.2506959005220456,0,0,0,0,0,0.0593833761356944,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0
10300,1,1,4,145,0,4,0,0,2,1,9,4,3,14,0,0,0,0,0,19,35,216,76,0,1,0,0.3359511063083661,0.551031047726801,0,0,0,0,0,0.907679735256192,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,1,0
270,0,2,3,283,2,0,0,0,0,0,9,4,3,51,0,0,0,0,0,15,83,168,25,0,4,0,0.941725537968898,0.0841389278461451,0,0,0,0,0,0.2323481951455029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,4,4,1,441,4,4,0,0,0,1,6,3,4,73,0,0,0,0,0,9,86,166,18,0,3,0,0.308567228374247,0.1787262958292701,0,0,0,0,0,0.7226105689507765,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,0
10163,3,0,3,482,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,15,77,29,19,0,0,0,0.1997290114982662,0.5250014743594994,0,0,0,0,0,0.5371317684989239,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
8256,4,3,2,487,7,2,0,0,0,2,8,1,4,89,0,0,0,0,0,9,46,123,16,0,4,0,0.4014587304735373,0.3762106631929319,0,0,0,0,0,0.3731278236929165,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,1,0
3362,1,4,2,469,6,4,0,0,4,3,1,0,4,29,0,0,0,0,0,9,47,256,161,0,2,0,0.1006382967458574,0.5936886125534473,0,0,0,0,0,0.2913474179041971,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
11167,4,3,4,50,0,0,0,0,3,0,3,0,0,41,0,0,0,0,0,0,34,159,160,0,3,0,0.8529561857239623,0.6113627207556134,0,0,0,0,0,0.6636596889959164,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
970,2,3,0,425,9,2,0,0,4,3,9,4,0,50,0,0,0,0,0,19,33,267,150,0,2,0,0.1467951598219707,0.080461502017755,0,0,0,0,0,0.4848297663498059,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,0,0
17643,1,4,3,157,5,1,0,0,2,1,7,0,1,36,0,0,0,0,0,8,25,76,97,0,4,0,0.4602048140987249,0.1127405596823519,0,0,0,0,0,0.672633818254057,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0
6333,2,0,1,178,0,4,0,0,0,0,1,3,3,90,0,0,0,0,0,11,21,130,183,0,2,0,0.3743254201715092,0.8083234858361872,0,0,0,0,0,0.0961224193583267,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0
13459,2,3,0,213,0,1,0,0,1,3,6,0,3,78,0,0,0,0,0,7,36,97,7,0,0,0,0.3046713185274277,0.2870263348047863,0,0,0,0,0,0.0625352313154448,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
9670,0,3,1,470,0,4,0,0,0,2,5,1,3,93,0,0,0,0,0,16,41,283,28,0,4,0,0.5534024530734545,0.0217410648643062,0,0,0,0,0,0.3208539595740097,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0
14340,4,3,1,182,1,3,0,0,2,3,1,4,1,84,0,0,0,0,0,12,61,24,111,0,1,0,0.8356306128961061,0.8357066482086892,0,0,0,0,0,0.840357410243329,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0
4356,0,2,0,65,5,2,0,0,2,0,7,0,3,0,0,0,0,0,0,1,61,118,103,0,1,0,0.3001515516780377,0.5176748579466668,0,0,0,0,0,0.4204614035269026,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,1,0
579,2,3,2,314,3,0,0,0,2,4,3,2,1,98,0,0,0,0,0,13,92,18,56,0,3,0,0.9591435215251342,0.10428432398473,0,0,0,0,0,0.6858952729854936,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
9766,0,4,2,356,3,0,0,0,1,1,1,1,0,77,0,0,0,0,0,12,53,97,131,0,0,0,0.300505189162601,0.2932689285072101,0,0,0,0,0,0.0362304543745011,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0
17546,3,4,2,287,2,0,0,0,3,4,8,2,1,91,0,0,0,0,0,4,93,136,153,0,1,0,0.2230002113642647,0.8689002954211962,0,0,0,0,0,0.1678778150602751,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0
14324,1,1,2,78,4,2,0,0,2,0,6,4,3,95,0,0,0,0,0,11,21,203,1,0,1,0,0.5154768657442755,0.4824685598951442,0,0,0,0,0,0.939106251356591,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0
571,1,2,3,291,4,2,0,0,2,4,3,4,1,35,0,0,0,0,0,13,74,144,9,0,2,0,0.8399974389025529,0.6994967355192098,0,0,0,0,0,0.4110121006146129,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
2355,1,0,3,404,0,3,0,0,1,4,6,3,3,56,0,0,0,0,0,6,30,266,10,0,3,0,0.4861923274801319,0.0485773272676942,0,0,0,0,0,0.0924694018746129,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0
2109,3,3,1,405,0,2,0,0,4,1,6,1,0,10,0,0,0,0,0,4,12,177,108,0,1,0,0.9839754086137532,0.9440328214648352,0,0,0,0,0,0.2300805113325025,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
13227,2,0,0,300,9,2,0,0,3,1,3,4,3,54,0,0,0,0,0,7,24,117,44,0,3,0,0.6878394550578557,0.0378255880297392,0,0,0,0,0,0.5978281703178594,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
19837,2,0,0,296,1,1,0,0,0,1,2,0,4,57,0,0,0,0,0,11,79,121,21,0,3,0,0.7081619724071767,0.1279625214678443,0,0,0,0,0,0.3759998405614608,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0
13599,1,1,3,327,3,0,0,0,4,1,5,4,2,86,0,0,0,0,0,9,15,131,22,0,3,0,0.2481662476683592,0.3528459440558933,0,0,0,0,0,0.0924805208981855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12363,1,3,4,391,7,2,0,0,4,1,5,0,3,84,0,0,0,0,0,0,24,81,39,0,2,0,0.50413601700827,0.910636982862061,0,0,0,0,0,0.7506413851998749,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0
1724,0,0,2,302,4,2,0,0,4,4,5,4,4,17,0,0,0,0,0,5,31,257,125,0,0,0,0.9916789689274976,0.240769612346543,0,0,0,0,0,0.1302251805901734,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
