id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
17941,4,0,0,499,2,3,0,0,0,0,2,0,2,75,0,0,0,0,0,8,27,265,90,0,4,0,0.26773867178485566,0.17690449017294163,0,0,0,0,0,0.6381871080083753,0,0,0,0,0,0,0,0,0,0,-0.056024084465128965,-1,0,-0.3650306739209779,0
74,1,2,2,431,1,0,0,0,1,3,9,3,0,33,0,0,0,0,0,3,79,58,68,0,2,0,0.6749358485517549,0.5449860905899883,0,0,0,0,0,0.32378921355775825,0,0,0,0,0,0,0,0,0,0,-0.18784087824596818,-1,0,-0.7252731521887821,0
2392,1,2,3,229,6,0,0,0,0,2,5,3,2,82,0,0,0,0,0,2,24,189,77,0,2,0,0.05158509633809727,0.8854916460750071,0,0,0,0,0,0.901232947675262,0,0,0,0,0,0,0,0,0,0,-0.09504433482129482,-1,-1,-0.07417030615024278,0
6740,1,3,1,478,3,3,0,0,4,3,8,4,4,53,0,0,0,0,0,1,91,56,181,0,1,0,0.7066518848180074,0.41745757854233745,0,0,0,0,0,0.7982435834389526,0,0,0,0,0,0,0,0,-1,0,0.5948642374583482,-1,-1,0.9785966108983275,0
13515,4,2,3,365,2,2,0,0,0,2,2,4,3,44,0,0,0,0,0,10,37,40,148,0,1,0,0.7695058199521594,0.7992425119865877,0,0,0,0,0,0.8655630527690629,0,0,0,0,0,0,0,0,0,-1,0.47828790768292717,0,0,0.21642382398693183,0
1924,3,2,0,237,9,4,0,0,2,4,9,2,4,79,0,0,0,0,0,11,52,299,132,0,2,0,0.7921761271784461,0.6286804793506682,0,0,0,0,0,0.4228517259097341,0,0,0,0,0,0,0,0,-1,-1,-0.04511143284351671,-1,-1,-0.8275972943040617,0
7729,0,0,2,181,7,0,0,0,2,1,6,1,2,41,0,0,0,0,0,19,86,183,29,0,1,0,0.5371959820401542,0.5226791536865579,0,0,0,0,0,0.9091051865926763,0,0,0,0,0,0,0,0,-1,-1,-0.9460078840694308,-1,0,-0.678724258499299,0
1505,0,0,0,216,3,2,0,0,3,3,0,3,3,27,0,0,0,0,0,6,97,103,9,0,1,0,0.42549157983400565,0.7789357743556511,0,0,0,0,0,0.6255609316650976,0,0,0,0,0,0,0,0,-1,0,0.9062120625610572,0,0,-0.2672980380581098,0
12458,1,4,4,482,5,1,0,0,1,4,7,1,3,65,0,0,0,0,0,6,51,279,74,0,2,0,0.328073605882509,0.4525390482134324,0,0,0,0,0,0.07440601928862112,0,0,0,0,0,0,0,0,-1,0,-0.0012319865257894858,0,-1,0.35400420374221575,0
5814,1,2,1,299,6,2,0,0,4,2,5,0,0,30,0,0,0,0,0,0,85,198,38,0,3,0,0.2888735393936417,0.17708650732577136,0,0,0,0,0,0.23648918929053053,0,0,0,0,0,0,0,0,-1,-1,-0.10499389710748597,-1,-1,-0.8882501896340784,0
19715,2,4,3,48,8,1,0,0,1,2,8,3,0,6,0,0,0,0,0,17,21,229,140,0,4,0,0.6674494704972679,0.24839994420606215,0,0,0,0,0,0.04871095290445704,0,0,0,0,0,0,0,0,0,-1,0.7596567644321837,-1,-1,0.10623630504111858,0
6068,1,0,0,90,2,2,0,0,2,0,7,0,0,40,0,0,0,0,0,6,40,12,102,0,0,0,0.10336145669077856,0.369536793560983,0,0,0,0,0,0.9011243879710343,0,0,0,0,0,0,0,0,0,0,-0.44604284554774276,-1,-1,0.10159000571476073,0
3173,3,2,1,386,3,2,0,0,3,2,3,3,3,51,0,0,0,0,0,5,38,188,65,0,3,0,0.1462094349259122,0.10052005828748078,0,0,0,0,0,0.7657669796917936,0,0,0,0,0,0,0,0,-1,-1,-0.21365202854148246,0,0,-0.6682565939943013,0
13626,1,3,3,148,6,3,0,0,3,3,1,4,4,58,0,0,0,0,0,11,88,12,114,0,2,0,0.4451264524149101,0.4511412963900915,0,0,0,0,0,0.7902099151986183,0,0,0,0,0,0,0,0,0,0,0.005093927212273197,-1,-1,-0.06928031796052347,0
1866,0,4,2,194,9,0,0,0,0,2,9,4,3,35,0,0,0,0,0,14,72,187,46,0,3,0,0.8928023611086349,0.6566207911867081,0,0,0,0,0,0.2222817217787112,0,0,0,0,0,0,0,0,0,-1,0.6976108604831894,0,-1,0.24404451862829246,0
10202,4,3,2,143,5,2,0,0,3,2,3,3,0,63,0,0,0,0,0,5,75,67,114,0,4,0,0.8683293035489074,0.30163228631691363,0,0,0,0,0,0.3127929932808099,0,0,0,0,0,0,0,0,0,-1,0.2995465739793557,-1,0,-0.17834061123034362,0
10037,3,2,3,103,5,0,0,0,0,4,6,1,4,62,0,0,0,0,0,2,28,264,138,0,0,0,0.2878911725422043,0.8959466363138515,0,0,0,0,0,0.4455219305435636,0,0,0,0,0,0,0,0,0,-1,-0.6835793864565685,-1,-1,-0.288443142644359,0
17876,3,2,4,234,8,3,0,0,4,0,6,4,4,90,0,0,0,0,0,13,83,147,98,0,0,0,0.09667120724438227,0.9419989221177553,0,0,0,0,0,0.9709824327708005,0,0,0,0,0,0,0,0,-1,0,0.36488509119481893,-1,-1,-0.25323485643570476,0
9040,4,0,4,331,7,4,0,0,2,3,4,2,1,65,0,0,0,0,0,4,99,162,137,0,4,0,0.5330888058278785,0.8607270842109194,0,0,0,0,0,0.05434442893242808,0,0,0,0,0,0,0,0,-1,0,0.5765618455750483,0,-1,-0.6199473953771482,0
5744,0,0,0,148,0,4,0,0,0,1,3,1,3,13,0,0,0,0,0,5,61,179,59,0,3,0,0.6902048146544832,0.9449180231211377,0,0,0,0,0,0.4960618790441884,0,0,0,0,0,0,0,0,-1,0,-0.5924408972493957,0,-1,0.2460746925464763,0
19144,1,0,3,442,1,0,0,0,3,1,9,3,3,31,0,0,0,0,0,13,36,186,57,0,0,0,0.18361897881230282,0.13797245731953833,0,0,0,0,0,0.01879242459638264,0,0,0,0,0,0,0,0,-1,-1,-0.170968025867968,-1,-1,0.6724516411003596,0
4967,3,4,0,23,1,0,0,0,3,1,0,2,0,67,0,0,0,0,0,15,56,237,64,0,3,0,0.6265691363729682,0.8434240898893857,0,0,0,0,0,0.14879606192223516,0,0,0,0,0,0,0,0,-1,-1,-0.16489901477149704,-1,0,-0.016885084810204454,0
11728,4,3,4,492,9,1,0,0,4,4,0,2,2,46,0,0,0,0,0,14,15,261,8,0,0,0,0.7481018752754632,0.4547475351362782,0,0,0,0,0,0.8343199435307997,0,0,0,0,0,0,0,0,-1,0,-0.09044815455255062,0,0,0.6796861685508371,0
10768,2,3,4,88,6,0,0,0,0,1,9,4,4,5,0,0,0,0,0,3,61,266,84,0,2,0,0.0772672217068886,0.35701292172352783,0,0,0,0,0,0.9120041134703629,0,0,0,0,0,0,0,0,0,-1,-0.17593835193657004,0,-1,0.9071268808019901,0
16178,1,1,2,496,1,0,0,0,0,1,3,2,3,34,0,0,0,0,0,16,15,169,130,0,0,0,0.16003399348129566,0.36194051561830176,0,0,0,0,0,0.41360914682273264,0,0,0,0,0,0,0,0,-1,-1,-0.8103493438800837,0,-1,-0.8110378939312652,0
5979,4,4,0,91,8,1,0,0,4,4,3,2,4,88,0,0,0,0,0,1,64,121,196,0,1,0,0.5923736782265343,0.12982046966087968,0,0,0,0,0,0.31476296881233956,0,0,0,0,0,0,0,0,-1,0,0.06378171999488114,-1,-1,-0.3305597054807392,0
14107,4,2,0,318,2,2,0,0,3,1,6,0,0,93,0,0,0,0,0,19,84,53,174,0,0,0,0.991271482226048,0.07595791479243796,0,0,0,0,0,0.883828947518618,0,0,0,0,0,0,0,0,0,-1,0.5938657700771224,-1,-1,-0.31744152561032823,0
12489,3,2,0,124,2,3,0,0,2,3,8,4,3,92,0,0,0,0,0,15,70,42,32,0,1,0,0.7125160684131161,0.4931603320950131,0,0,0,0,0,0.026830394393164925,0,0,0,0,0,0,0,0,-1,0,-0.8719766298554514,0,-1,0.44669622241286766,0
214,4,1,4,487,6,4,0,0,0,2,4,1,0,43,0,0,0,0,0,15,71,289,164,0,1,0,0.7279406175542439,0.6761887627098092,0,0,0,0,0,0.5026240779253441,0,0,0,0,0,0,0,0,-1,-1,-0.7943884721106436,-1,-1,0.9000771587597973,0
1672,1,0,2,208,8,2,0,0,0,2,2,2,0,64,0,0,0,0,0,8,86,89,164,0,4,0,0.8995632071284761,0.8193123783652214,0,0,0,0,0,0.10017032495274547,0,0,0,0,0,0,0,0,0,0,0.4666993401557704,0,0,-0.11206953962282018,0
5606,3,3,2,342,7,1,0,0,3,1,1,2,0,43,0,0,0,0,0,4,98,61,2,0,2,0,0.42522147484182427,0.42094283421380874,0,0,0,0,0,0.08935526481643796,0,0,0,0,0,0,0,0,-1,0,0.5309689490406719,-1,-1,-0.25746361214600766,0
5894,2,4,0,83,9,2,0,0,4,3,5,4,0,90,0,0,0,0,0,3,62,290,67,0,0,0,0.8623030414277135,0.3038430386945318,0,0,0,0,0,0.9769412976823152,0,0,0,0,0,0,0,0,-1,0,0.9274229237316316,-1,0,-0.0360509796807269,0
11504,4,0,2,216,3,1,0,0,4,2,8,2,2,32,0,0,0,0,0,10,44,295,164,0,0,0,0.5885837064924505,0.26418253275016246,0,0,0,0,0,0.811378895689482,0,0,0,0,0,0,0,0,0,0,-0.1329250970697311,0,-1,0.6106089783762767,0
16901,0,4,1,108,3,0,0,0,0,4,6,4,0,54,0,0,0,0,0,16,21,91,40,0,2,0,0.6457925282857676,0.46091913150898967,0,0,0,0,0,0.22830686846897363,0,0,0,0,0,0,0,0,-1,0,-0.0015041784457949792,0,0,-0.17987621128386322,0
6886,2,4,4,232,8,3,0,0,3,3,4,3,0,20,0,0,0,0,0,10,62,280,157,0,2,0,0.8632468710496607,0.057419200342447074,0,0,0,0,0,0.4094796829291829,0,0,0,0,0,0,0,0,-1,-1,0.5315242172206869,-1,0,0.8215369803697319,0
5365,4,1,4,161,6,2,0,0,0,1,3,2,2,24,0,0,0,0,0,8,86,180,128,0,1,0,0.6188488919735354,0.6983409434034298,0,0,0,0,0,0.0398323981515738,0,0,0,0,0,0,0,0,0,-1,-0.8388376092279182,0,-1,-0.3852895812401034,0
14998,0,4,2,28,5,4,0,0,1,1,0,1,3,29,0,0,0,0,0,10,70,53,69,0,0,0,0.016414380744114054,0.5473858052163841,0,0,0,0,0,0.009390354190993322,0,0,0,0,0,0,0,0,-1,-1,0.6373437169967364,0,-1,0.8021912033853047,0
1889,1,1,1,168,6,3,0,0,0,4,6,3,0,17,0,0,0,0,0,7,45,97,71,0,1,0,0.856694369485888,0.554001717385934,0,0,0,0,0,0.5445029827820065,0,0,0,0,0,0,0,0,0,0,-0.7287791961652683,0,0,-0.6603926975449022,0
3231,4,0,1,172,7,2,0,0,0,4,2,1,2,5,0,0,0,0,0,7,66,160,186,0,0,0,0.40173020099884416,0.4984632692842237,0,0,0,0,0,0.25031239364219104,0,0,0,0,0,0,0,0,-1,-1,0.8487992397284319,-1,0,0.3309476639694424,0
16216,0,2,3,422,3,1,0,0,0,2,3,2,4,29,0,0,0,0,0,8,77,90,68,0,4,0,0.3876675197939041,0.5444584665066957,0,0,0,0,0,0.6002697693062659,0,0,0,0,0,0,0,0,-1,0,-0.1401597804789696,-1,0,-0.2148427231209673,0
18805,2,2,2,194,0,2,0,0,1,2,1,4,4,55,0,0,0,0,0,11,40,72,191,0,4,0,0.3641115830449164,0.14152093938185806,0,0,0,0,0,0.6581933466161052,0,0,0,0,0,0,0,0,0,-1,-0.995593152939777,-1,-1,0.13643797947877,0
19581,1,0,0,457,4,2,0,0,3,0,0,4,4,21,0,0,0,0,0,18,70,283,80,0,1,0,0.03260282179698393,0.5185804005331971,0,0,0,0,0,0.6274536833958599,0,0,0,0,0,0,0,0,-1,-1,-0.6433514999150145,-1,-1,0.5320359373664036,0
18703,3,4,2,128,9,1,0,0,3,0,1,0,1,37,0,0,0,0,0,16,83,116,33,0,3,0,0.991124853588507,0.5114026361438254,0,0,0,0,0,0.5417164192495265,0,0,0,0,0,0,0,0,-1,0,0.7911413434252075,-1,0,-0.8797120697153749,0
6507,2,0,4,65,0,2,0,0,1,0,0,2,0,85,0,0,0,0,0,14,56,58,55,0,3,0,0.7567474748926996,0.6026871745014832,0,0,0,0,0,0.6399064120210011,0,0,0,0,0,0,0,0,0,-1,0.7958976913757456,0,-1,0.2502089468235533,0
2829,1,4,1,431,5,1,0,0,1,4,7,4,2,46,0,0,0,0,0,17,58,262,171,0,4,0,0.9620895585222923,0.9577533361056563,0,0,0,0,0,0.399526856735528,0,0,0,0,0,0,0,0,-1,0,0.4735968205532699,-1,-1,0.418198651435038,0
17349,0,1,3,275,0,0,0,0,3,3,7,1,1,69,0,0,0,0,0,4,84,66,37,0,3,0,0.8844285990060606,0.4136225562708533,0,0,0,0,0,0.13952008231511426,0,0,0,0,0,0,0,0,-1,0,0.5416607192436242,-1,-1,0.5364940998002741,0
19167,2,1,4,304,2,2,0,0,1,4,9,1,2,33,0,0,0,0,0,5,28,296,7,0,3,0,0.3072903342126476,0.5813511578455929,0,0,0,0,0,0.6580733929635607,0,0,0,0,0,0,0,0,0,0,0.7432765304943827,-1,0,-0.9257545614255145,0
12833,2,4,4,258,3,2,0,0,1,1,1,3,2,27,0,0,0,0,0,13,14,96,17,0,3,0,0.17987338506187167,0.21450832916426288,0,0,0,0,0,0.7895967045882223,0,0,0,0,0,0,0,0,0,0,-0.16696578959355657,-1,0,0.23590413349530803,0
11346,1,2,0,187,4,3,0,0,4,1,7,2,3,85,0,0,0,0,0,2,47,87,71,0,1,0,0.4458279338487129,0.07733167596593116,0,0,0,0,0,0.9275166295507619,0,0,0,0,0,0,0,0,-1,-1,-0.4442093567409875,0,-1,0.5569326593137607,0
1292,1,2,1,128,0,1,0,0,0,4,6,3,2,86,0,0,0,0,0,8,25,119,133,0,3,0,0.7726766031758939,0.5109110962658477,0,0,0,0,0,0.7809396122046278,0,0,0,0,0,0,0,0,0,0,0.0338976754895266,0,-1,-0.03672530593862011,0
15637,1,4,4,108,0,2,0,0,1,2,7,1,3,73,0,0,0,0,0,1,45,114,162,0,3,0,0.7566634252861127,0.7973489631554088,0,0,0,0,0,0.4518437528810805,0,0,0,0,0,0,0,0,-1,0,0.7231452573346198,0,0,-0.4191160922440833,0
3473,4,3,0,43,5,4,0,0,1,0,2,2,1,5,0,0,0,0,0,8,11,252,73,0,0,0,0.40056625426545867,0.7086028037391733,0,0,0,0,0,0.9558237134896229,0,0,0,0,0,0,0,0,0,0,0.8563584089948197,0,0,0.11653272084846278,0
5268,0,0,1,94,4,3,0,0,3,1,5,3,3,0,0,0,0,0,0,4,31,69,96,0,1,0,0.7486297698292994,0.6262714373976839,0,0,0,0,0,0.4649190858156028,0,0,0,0,0,0,0,0,0,-1,0.814262898425895,-1,-1,0.7810031651521776,0
9710,1,1,4,205,7,2,0,0,4,2,9,1,3,14,0,0,0,0,0,16,13,189,89,0,3,0,0.8846779857512442,0.12475710999080769,0,0,0,0,0,0.788485781805563,0,0,0,0,0,0,0,0,0,-1,0.5633626861965368,0,-1,0.4086838624909297,0
8230,0,4,2,450,8,4,0,0,3,1,1,1,0,70,0,0,0,0,0,7,44,285,176,0,2,0,0.38828908809617413,0.8326381461284995,0,0,0,0,0,0.45200323694148214,0,0,0,0,0,0,0,0,0,-1,0.2089758302524627,-1,0,-0.2970258160176087,0
19621,1,2,1,325,9,3,0,0,0,1,0,2,4,29,0,0,0,0,0,5,99,226,56,0,0,0,0.7971309019939804,0.44506077847086967,0,0,0,0,0,0.9983643994849033,0,0,0,0,0,0,0,0,-1,-1,-0.3531639621323557,-1,-1,0.12770977307553744,0
2321,0,4,0,241,9,1,0,0,1,1,5,4,0,98,0,0,0,0,0,7,24,79,177,0,3,0,0.05028133791703171,0.8968749933983822,0,0,0,0,0,0.018313636269691735,0,0,0,0,0,0,0,0,-1,-1,0.46389495416165505,-1,0,-0.9802705024267786,0
387,1,0,4,138,8,2,0,0,4,2,2,1,3,72,0,0,0,0,0,3,36,65,159,0,2,0,0.37584815407458083,0.7783439313262622,0,0,0,0,0,0.745254457988441,0,0,0,0,0,0,0,0,0,0,-0.9964922722937926,0,-1,-0.357837407318788,0
8778,2,1,0,125,1,1,0,0,0,0,6,2,1,43,0,0,0,0,0,12,36,127,81,0,4,0,0.9200961102558297,0.7134924239530228,0,0,0,0,0,0.24485615464440047,0,0,0,0,0,0,0,0,0,-1,0.7331210089962177,0,-1,-0.50267792911345,0
19970,3,3,3,335,3,3,0,0,0,2,8,1,1,64,0,0,0,0,0,10,47,7,36,0,2,0,0.38986896558115913,0.010383384222593217,0,0,0,0,0,0.23002314667201218,0,0,0,0,0,0,0,0,0,0,-0.6444573985299336,0,-1,-0.43168477998278476,0
340,3,2,2,343,9,1,0,0,1,0,3,3,2,78,0,0,0,0,0,8,33,93,59,0,2,0,0.9360220258472264,0.5828535810209191,0,0,0,0,0,0.29565852978452023,0,0,0,0,0,0,0,0,-1,-1,0.22342888281731454,-1,-1,-0.6223786495430401,0
7614,3,4,0,311,7,0,0,0,3,2,1,4,0,2,0,0,0,0,0,3,82,10,35,0,3,0,0.0876516725954064,0.1145413378213418,0,0,0,0,0,0.41201952981023215,0,0,0,0,0,0,0,0,0,-1,0.8833559698364395,-1,0,-0.948600389683729,0
10495,0,2,3,28,6,2,0,0,1,2,2,3,1,70,0,0,0,0,0,13,24,201,44,0,2,0,0.47462538958013956,0.6631068527667264,0,0,0,0,0,0.25841714458012366,0,0,0,0,0,0,0,0,-1,0,0.6890239402055358,-1,0,0.8326832889605149,0
3597,0,2,4,479,0,4,0,0,3,0,4,1,2,26,0,0,0,0,0,12,39,1,196,0,4,0,0.16315565852513547,0.14421399965270587,0,0,0,0,0,0.90513161828276,0,0,0,0,0,0,0,0,0,0,-0.8615870401654611,0,-1,0.760518774577194,0
9805,1,0,3,363,5,3,0,0,1,2,2,2,3,62,0,0,0,0,0,7,55,207,66,0,4,0,0.5799902109030229,0.9643901997257511,0,0,0,0,0,0.43541836282276225,0,0,0,0,0,0,0,0,-1,-1,0.3295279168101195,-1,0,-0.03585991243426845,0
17128,1,4,1,128,6,1,0,0,1,0,8,1,2,67,0,0,0,0,0,9,46,34,160,0,4,0,0.22956432575391306,0.30037959656940905,0,0,0,0,0,0.30871012030739065,0,0,0,0,0,0,0,0,-1,0,-0.3484086834146394,-1,0,0.11388538542660509,0
7581,0,4,0,278,6,1,0,0,4,3,8,0,1,51,0,0,0,0,0,10,77,111,190,0,1,0,0.23405592292408284,0.6729601292492149,0,0,0,0,0,0.7422770086246139,0,0,0,0,0,0,0,0,0,0,-0.618436309726017,-1,-1,0.26326918522666576,0
14303,4,0,1,460,1,0,0,0,1,0,6,2,0,17,0,0,0,0,0,13,74,159,91,0,4,0,0.2070342599879037,0.5671418361376572,0,0,0,0,0,0.3209547154420419,0,0,0,0,0,0,0,0,-1,-1,-0.3148057056098894,-1,0,0.5941850183750268,0
9368,3,4,3,310,4,3,0,0,2,3,3,1,2,2,0,0,0,0,0,8,28,152,168,0,1,0,0.5073344680444002,0.2529749833059437,0,0,0,0,0,0.8051733173656597,0,0,0,0,0,0,0,0,-1,0,-0.604406988597352,0,-1,0.8663303128117787,0
13161,2,2,3,279,4,3,0,0,4,2,6,1,0,56,0,0,0,0,0,16,97,123,75,0,1,0,0.18965772329659092,0.1695241197445786,0,0,0,0,0,0.7665567357953093,0,0,0,0,0,0,0,0,-1,0,-0.15880844380584946,-1,0,-0.5380066050830126,0
18983,1,3,1,66,0,2,0,0,3,0,8,3,4,50,0,0,0,0,0,10,11,148,94,0,2,0,0.4150779375008322,0.4618458599429145,0,0,0,0,0,0.8710929678082263,0,0,0,0,0,0,0,0,-1,0,0.11304300339022433,-1,-1,-0.10853598443232304,0
4507,0,3,0,72,4,4,0,0,1,1,5,0,0,72,0,0,0,0,0,13,11,127,1,0,0,0,0.9970679817485419,0.7234959671562222,0,0,0,0,0,0.47318158763946316,0,0,0,0,0,0,0,0,0,-1,0.12297725034755058,0,0,0.5815107157122621,0
2983,4,2,4,22,2,1,0,0,2,4,0,3,2,92,0,0,0,0,0,2,29,99,3,0,2,0,0.6933006921090489,0.15716671386698167,0,0,0,0,0,0.9642919009709399,0,0,0,0,0,0,0,0,0,0,-0.3552787004565279,0,0,0.2662257324227617,0
1311,3,0,0,414,0,4,0,0,0,0,3,2,2,87,0,0,0,0,0,18,74,82,40,0,0,0,0.8693477646676877,0.4645025075913871,0,0,0,0,0,0.8429829067389464,0,0,0,0,0,0,0,0,0,0,0.4418625807646306,-1,0,0.7804022432728577,0
17131,4,1,1,406,9,3,0,0,1,2,4,4,1,20,0,0,0,0,0,17,63,280,138,0,2,0,0.3811319334841595,0.2310120674205397,0,0,0,0,0,0.23637977407378108,0,0,0,0,0,0,0,0,0,-1,0.16168019379139853,0,0,-0.3905267002391277,0
4654,2,3,3,35,4,4,0,0,2,0,7,1,3,16,0,0,0,0,0,0,62,41,16,0,1,0,0.06762152279234512,0.9476923316746821,0,0,0,0,0,0.3119888601146522,0,0,0,0,0,0,0,0,0,0,-0.43570231428788664,-1,-1,-0.4142899454998905,0
8793,4,3,4,277,1,3,0,0,1,0,9,0,2,6,0,0,0,0,0,1,41,270,198,0,0,0,0.4615676106538965,0.5173230728201397,0,0,0,0,0,0.9246258151945287,0,0,0,0,0,0,0,0,0,-1,-0.631514706657633,0,-1,-0.5989909223554273,0
15790,1,2,4,82,5,4,0,0,3,3,3,0,1,18,0,0,0,0,0,12,87,170,187,0,4,0,0.3929361517266702,0.010156705204605432,0,0,0,0,0,0.06694262299298925,0,0,0,0,0,0,0,0,-1,0,-0.3073455808269303,-1,-1,0.5875516211562009,0
16650,1,1,0,375,5,0,0,0,0,4,8,4,3,87,0,0,0,0,0,19,34,158,12,0,3,0,0.3869296983987659,0.918713769667883,0,0,0,0,0,0.5671972381809193,0,0,0,0,0,0,0,0,-1,-1,-0.7642466230851479,-1,-1,-0.8846349679141337,0
15112,2,4,1,123,9,2,0,0,4,3,0,3,0,19,0,0,0,0,0,19,31,104,104,0,1,0,0.7094335722197347,0.9506510843269427,0,0,0,0,0,0.5092798506545543,0,0,0,0,0,0,0,0,0,0,0.1340852053860846,0,-1,0.17564083882255255,0
3883,3,1,1,136,4,4,0,0,0,1,6,0,3,51,0,0,0,0,0,16,21,228,58,0,1,0,0.4290765766544118,0.3329510864670957,0,0,0,0,0,0.2953930695287753,0,0,0,0,0,0,0,0,-1,-1,0.814345363157343,0,0,0.01231038417026209,0
5753,0,1,0,198,3,4,0,0,4,1,4,2,0,8,0,0,0,0,0,15,87,281,93,0,0,0,0.7407748916388093,0.7614825592436696,0,0,0,0,0,0.6199011104256378,0,0,0,0,0,0,0,0,0,-1,0.2388516895324324,0,0,-0.9901732477512468,0
6968,1,0,4,377,4,2,0,0,4,1,4,2,1,80,0,0,0,0,0,19,58,219,61,0,0,0,0.41485199343228074,0.8131099303974223,0,0,0,0,0,0.0006906980438355914,0,0,0,0,0,0,0,0,0,0,0.30482477227439086,0,-1,-0.8645010988832951,0
19517,3,3,0,99,9,1,0,0,3,2,8,1,4,49,0,0,0,0,0,0,88,119,68,0,2,0,0.7909493979927238,0.19718150900386244,0,0,0,0,0,0.658463287986283,0,0,0,0,0,0,0,0,0,0,-0.2012353088275225,-1,0,-0.8011997442679191,0
270,2,4,2,178,2,2,0,0,3,0,1,3,1,30,0,0,0,0,0,1,91,280,100,0,3,0,0.606245368636437,0.5171396784900277,0,0,0,0,0,0.49240360557711205,0,0,0,0,0,0,0,0,-1,-1,-0.3385388439206445,-1,-1,0.14120564389586399,0
12865,0,1,4,67,5,0,0,0,0,1,7,3,1,25,0,0,0,0,0,3,37,205,31,0,4,0,0.07551110285471152,0.13739085070660428,0,0,0,0,0,0.15346871513023053,0,0,0,0,0,0,0,0,-1,0,0.48033517342067644,0,0,-0.7835298136802886,0
6330,0,4,2,295,1,4,0,0,0,1,4,0,2,81,0,0,0,0,0,5,54,205,152,0,0,0,0.30591011788780864,0.9855396244637997,0,0,0,0,0,0.23695874507883963,0,0,0,0,0,0,0,0,0,-1,0.48850451603361056,-1,0,-0.41513669098188655,0
17421,3,3,4,412,6,1,0,0,3,1,0,0,4,25,0,0,0,0,0,10,67,169,43,0,3,0,0.8101010298067601,0.32221297955881834,0,0,0,0,0,0.5062637179776079,0,0,0,0,0,0,0,0,-1,0,-0.15285193165298505,-1,0,0.16030257532002157,0
12990,3,3,3,97,0,1,0,0,0,0,0,4,0,70,0,0,0,0,0,1,58,123,134,0,2,0,0.5203896924194988,0.5363306035234917,0,0,0,0,0,0.25257538280335834,0,0,0,0,0,0,0,0,-1,0,-0.29861071165480557,-1,0,-0.9836306214751493,0
1037,4,3,0,282,5,2,0,0,1,3,6,0,3,7,0,0,0,0,0,10,96,46,23,0,4,0,0.4823440791332979,0.40441141631164357,0,0,0,0,0,0.5213350524254295,0,0,0,0,0,0,0,0,0,0,0.3097491623569244,-1,-1,-0.16648115146852316,0
17803,4,1,2,385,8,4,0,0,2,1,9,0,2,24,0,0,0,0,0,15,89,153,66,0,0,0,0.04476018821053196,0.9882089636053779,0,0,0,0,0,0.42374553696325534,0,0,0,0,0,0,0,0,0,0,-0.014706712553095524,0,0,-0.49729264783264804,0
12481,3,0,1,291,5,3,0,0,2,0,0,3,4,38,0,0,0,0,0,9,81,222,174,0,3,0,0.19808259472638412,0.9621148043189077,0,0,0,0,0,0.7488025582864357,0,0,0,0,0,0,0,0,-1,0,0.8123142530620715,-1,0,0.6584913764977618,0
11718,1,3,1,199,2,3,0,0,3,2,7,4,3,26,0,0,0,0,0,19,76,157,104,0,0,0,0.20249223080079892,0.6936490651380092,0,0,0,0,0,0.9784494783785646,0,0,0,0,0,0,0,0,0,-1,-0.6895494099518118,0,-1,-0.09744225720778599,0
4520,4,4,1,159,0,4,0,0,0,0,7,1,1,10,0,0,0,0,0,15,72,242,149,0,0,0,0.10919824842594039,0.519298868056061,0,0,0,0,0,0.48341074795244465,0,0,0,0,0,0,0,0,0,-1,-0.3807108087064617,-1,0,0.6397957213680252,0
6661,3,3,3,423,5,2,0,0,3,1,8,2,3,96,0,0,0,0,0,7,83,54,135,0,3,0,0.8717125829576426,0.1689878028426578,0,0,0,0,0,0.4702402919682659,0,0,0,0,0,0,0,0,0,-1,0.8141787017738726,0,0,0.7501275101349523,0
6140,1,4,2,41,2,3,0,0,3,4,6,2,0,78,0,0,0,0,0,12,23,281,108,0,0,0,0.8829610869921245,0.4971427372993491,0,0,0,0,0,0.8090778071616819,0,0,0,0,0,0,0,0,-1,-1,-0.5574493969709049,0,-1,-0.02614479144438797,0
2989,2,1,4,237,8,4,0,0,4,1,0,0,2,1,0,0,0,0,0,14,51,253,3,0,4,0,0.21023625979843485,0.07954871948911568,0,0,0,0,0,0.4443555001896171,0,0,0,0,0,0,0,0,-1,0,0.03959579814610992,-1,-1,-0.01683474059323764,0
